Wall time,Step,Value
1517097600.185778,117635,0.98828125
1517097761.7899742,117825,0.99609375
1517097860.2089326,117941,0.98046875
1517098047.6369805,118161,0.98828125
1517098071.936086,118190,0.984375
1517098465.0348303,118651,0.9765625
1517098684.0309544,118908,0.9921875
1517098708.7590382,118937,0.98828125
1517098760.4997633,118998,0.984375
1517099019.0183187,119302,1.0
1517099161.768251,119470,0.99609375
1517099594.166834,119979,0.98828125
1517099606.986417,119994,0.984375
1517103106.7806492,120291,0.984375
1517103584.112653,120854,0.99609375
1517103634.7450564,120914,0.9921875
1517103870.8756564,121192,0.98828125
1517103871.8119028,121193,0.9921875
1517103966.0116398,121304,0.98046875
1517103990.0797863,121332,0.984375
1517104015.658167,121362,0.99609375
1517104049.8903193,121403,0.984375
1517104148.4752064,121519,0.99609375
1517104416.8005385,121835,0.984375
1517104452.640839,121877,0.9921875
1517104483.3375804,121913,0.9921875
1517104732.134383,122205,0.9609375
1517104758.4972663,122236,0.99609375
1517105007.2419698,122529,0.98046875
1517105086.373926,122622,0.99609375
1517105096.801521,122634,0.98828125
1517105186.0393608,122739,0.98828125
1517105465.3259835,123068,0.98828125
1517105925.0760846,123609,0.98828125
1517105945.4267793,123633,0.9921875
1517105973.5668745,123666,0.99609375
1517106344.7493,124103,0.97265625
1517106401.2389407,124169,0.984375
1517106425.0231266,124197,0.9765625
1517106443.8147058,124219,0.9921875
1517106709.4369602,124532,0.99609375
1517106861.3035138,124711,0.98828125
1517106902.920671,124760,0.98046875
1517106905.583037,124763,0.98828125
1517106914.968522,124774,0.99609375
1517106952.8238912,124818,0.984375
1517107144.6123126,125043,0.984375
1517107354.4717674,125290,0.984375
1517108335.1469817,126444,0.98828125
1517108542.4981956,126687,0.98828125
1517108753.5471117,126935,0.98828125
1517108798.9934247,126988,0.99609375
1517108892.1887662,127097,0.9921875
1517109005.0212471,127230,0.98046875
1517109160.4382675,127414,0.984375
1517109269.7715294,127542,0.984375
1517109314.7956374,127595,0.98828125
1517109350.623562,127637,0.99609375
1517109442.474857,127746,0.99609375
1517109448.2996683,127753,0.98046875
1517109475.3982904,127785,0.99609375
1517109502.8394444,127817,0.98828125
1517109554.4241712,127878,0.98046875
1517109569.8443906,127896,0.984375
1517109753.6467562,128112,1.0
1517109917.2465487,128304,0.99609375
1517110005.8341403,128408,0.98046875
1517110058.5907626,128470,0.99609375
1517110206.3660638,128644,0.98828125
1517110384.0401652,128852,0.984375
1517110633.9226205,129146,0.98828125
1517110667.993893,129186,0.98828125
1517110780.5534856,129318,0.984375
1517110846.249943,129396,0.9765625
1517110854.824543,129406,0.98046875
1517110864.945765,129418,0.98828125
1517110871.7258327,129426,0.9921875
1517110895.6279774,129454,0.98828125
1517110936.7297764,129502,0.9921875
1517110973.0871542,129545,0.99609375
1517111081.7378247,129672,0.99609375
1517111211.6827044,129824,0.9921875
1517111297.623318,129925,0.98828125
1517114369.681718,130068,0.9921875
1517114372.3578978,130071,0.98828125
1517114451.4644134,130165,0.984375
1517114578.7577918,130316,0.99609375
1517114906.0420969,130703,0.9921875
1517114931.3343358,130733,0.99609375
1517114958.9162474,130765,1.0
1517115095.5853426,130926,0.98828125
1517115146.2721243,130986,0.98046875
1517115167.8939722,131011,0.98828125
1517115576.5554004,131491,0.99609375
1517115586.1640203,131502,0.9921875
1517115738.1243718,131680,0.99609375
1517115757.8357406,131703,0.99609375
1517115784.4933324,131734,0.9921875
1517115905.8353193,131876,0.98828125
1517115917.9281318,131890,0.9765625
1517116438.811396,132506,0.9921875
1517116582.4401567,132676,0.984375
1517116785.7188287,132916,1.0
1517116799.4695218,132932,1.0
1517116915.0328465,133067,1.0
1517117032.923554,133206,0.9921875
1517117128.5211933,133318,0.984375
1517117279.9393234,133496,0.99609375
1517117307.2069356,133528,0.98828125
1517117369.2710235,133600,0.98046875
1517117591.0158298,133860,0.99609375
1517117717.2591283,134007,0.9921875
1517118028.0187452,134376,1.0
1517118039.0772774,134389,0.984375
1517118110.842402,134474,0.9921875
1517118255.2921739,134645,0.98828125
1517118411.135125,134829,1.0
1517118430.6634138,134852,0.98828125
1517118434.8899724,134857,0.9921875
1517118451.8612278,134877,0.984375
1517118542.1313899,134983,0.9765625
1517118833.8547778,135327,0.984375
1517119078.5971062,135615,0.99609375
1517119296.681132,135872,0.9921875
1517119583.113406,136209,0.98828125
1517119643.9549046,136280,0.99609375
1517119710.189848,136358,0.9921875
1517119799.1139665,136462,0.98828125
1517119979.440536,136673,1.0
1517119983.8028185,136678,0.9921875
1517119996.8381834,136693,0.99609375
1517120278.8087866,137023,0.9921875
1517120305.5826104,137055,0.984375
1517120471.5827365,137252,1.0
1517120666.1536229,137482,0.9921875
1517120736.622867,137565,0.9921875
1517120752.5991733,137584,0.984375
1517120840.2008731,137687,0.9921875
1517120888.4399674,137744,0.9921875
1517121076.3621657,137966,0.96875
1517121237.388299,138156,0.9921875
1517121483.2140887,138444,0.984375
1517121507.1817636,138472,0.98828125
1517121580.4445298,138558,0.98828125
1517121905.8329878,138939,0.98828125
1517121924.2184849,138961,0.9921875
1517122176.2879999,139258,0.9921875
1517122299.0531735,139403,0.9921875
1517122338.2707875,139449,0.99609375
1517122785.835865,139975,0.98828125
1517125828.1143818,140015,0.9921875
1517125834.8305376,140023,0.99609375
1517125853.4634206,140045,1.0
1517125861.9373465,140055,0.98828125
1517125926.5043147,140131,0.984375
1517125955.669665,140165,1.0
1517126030.2462454,140252,0.98828125
1517126056.7956984,140283,0.99609375
1517126455.6831448,140750,0.984375
1517126607.2929113,140927,0.984375
1517126660.4894736,140989,0.99609375
1517126858.538765,141222,0.9921875
1517126863.4447024,141228,0.99609375
1517127377.1727924,141834,0.9921875
1517127393.7445703,141853,0.984375
1517127424.3490307,141889,0.9921875
1517127506.7556934,141986,0.9921875
1517127670.2939959,142179,0.98828125
1517127685.0842047,142196,0.9921875
1517127685.812787,142197,0.99609375
1517127939.1614704,142496,0.984375
1517127969.8048565,142532,0.98828125
1517128155.7674203,142751,0.99609375
1517128275.3496034,142892,0.98828125
1517128525.463171,143186,0.9921875
1517128657.45778,143342,0.98828125
1517128778.8703642,143485,0.98046875
1517128851.425863,143571,0.97265625
1517128860.1358986,143581,0.98828125
1517128979.3737576,143722,0.99609375
1517129017.9326994,143767,1.0
1517129039.1403313,143792,0.98828125
1517129145.661999,143918,0.98828125
1517129205.311057,143988,0.99609375
1517129348.610483,144157,0.98828125
1517129407.129517,144226,0.98828125
1517129457.2257679,144285,0.9921875
1517129558.0993295,144404,0.98828125
1517129663.1573393,144528,0.9921875
1517129680.9754272,144549,0.98828125
1517130300.441509,145280,0.9921875
1517130582.6508622,145612,0.98828125
1517130591.8716674,145623,0.9921875
1517130665.922203,145711,0.98046875
1517130699.3114786,145750,0.9921875
1517130734.5223253,145791,0.99609375
1517130853.2657223,145932,0.99609375
1517131175.8800154,146312,0.99609375
1517131249.837939,146399,0.9921875
1517131502.5672917,146696,0.98828125
1517132010.5454288,147296,1.0
1517132061.1887732,147356,0.98046875
1517132070.0535233,147366,0.9921875
1517132175.990366,147491,0.98828125
1517132401.714335,147757,0.984375
